"id","project_id","staff_id"
4405,2509,8
4406,2510,8
4407,2511,8
4408,2512,8
4409,2513,8
4410,2514,8
4411,2515,8
4412,2516,8
4414,2518,8
4415,2519,8
4416,2520,8
4417,2521,8
4418,2522,8
4419,2523,4
4420,2523,8
4421,2525,9
4422,1909,22
4425,2527,7
4426,2527,9
4427,2528,9
4428,2529,9
4429,2530,9
4430,2531,9
4433,2533,4
4434,2534,15
4435,2535,8
4436,2536,9
4437,2537,9
4438,1603,22
4439,2538,9
4440,633,20
4441,633,6
4442,633,14
4443,2539,9
4444,1318,20
4445,1325,20
4446,1330,20
4447,1347,20
4448,1349,20
4449,1348,20
4450,385,20
4451,385,14
4453,361,15
4454,2540,7
4455,2540,8
4456,723,20
4457,723,14
4458,880,20
4459,880,14
4460,2541,9
4461,2542,9
4462,2543,9
4463,307,15
4464,308,15
4465,309,15
4466,311,15
4467,312,15
4468,331,15
4469,332,15
4470,333,15
4471,395,15
4472,763,20
4473,763,14
4474,829,20
4475,829,14
4476,438,15
4477,440,15
4478,441,15
4479,443,15
4480,1278,20
4481,1278,14
4482,444,15
4483,1567,20
4484,1567,6
4485,1567,14
4486,446,15
4487,607,15
4488,993,15
4489,257,15
4490,531,15
4491,845,20
4493,1920,15
4494,1380,20
4495,1202,15
4496,1183,15
4497,1184,15
4498,1185,15
4499,1186,15
4500,1187,15
4501,1188,15
4502,1189,15
4503,1190,15
4504,2545,7
4505,2394,22
4506,966,15
4507,965,15
4508,967,15
4509,968,15
4510,969,15
4511,970,15
4512,1288,20
4513,845,6
4514,2546,9
4515,2547,9
4516,2548,9
4517,2549,9
4520,833,15
4521,937,15
4522,940,15
4523,942,15
4524,943,15
4525,946,15
4526,950,15
4527,951,15
4528,952,15
4529,962,15
4530,972,15
4531,1363,15
4532,2551,22
4533,2551,10
4534,2552,22
4535,2552,7
4536,2552,17
4537,2553,7
4538,2553,9
4539,1204,15
4540,1037,15
4541,1047,15
4542,1057,15
4543,1058,15
4544,2300,15
4545,2260,15
4546,742,15
4547,820,15
4548,823,15
4549,825,15
4550,909,15
4551,913,15
4552,917,15
4553,926,15
4554,2554,10
4555,2554,3
4556,2228,22
4557,2555,9
4558,2556,9
4559,2557,9
4560,2558,9
4561,2559,7
4562,2560,7
4563,2560,17
4564,2561,10
4565,2561,9
4566,2562,7
4567,2563,22
4568,2563,7
4569,2563,17
4570,2564,9
4571,2565,9
4572,2566,9
4573,2567,9
4574,2568,9
4575,2569,9
4576,2570,9
4577,2571,7
4578,2571,9
4579,2572,12
4580,2573,12
4581,2574,7
4582,2575,7
4583,2575,9
4584,2576,12
4585,2576,17
4586,2577,22
4587,2577,7
4588,2578,9
4589,2579,9
4590,2580,9
4591,2581,22
4592,2581,10
4593,2581,3
4594,2582,6
4595,2582,14
4596,532,20
4597,532,6
4598,532,14
4599,2583,7
4600,2584,22
4601,2584,7
4602,2584,9
4603,2585,15
4604,2586,9
4605,2587,12
4606,2587,7
4607,2587,9
4608,685,14
4609,2588,10
4610,2588,8
4611,717,20
4612,717,14
4613,1381,20
4614,1381,6
4615,1381,14
4616,1381,4
4617,2589,9
4618,752,12
4619,1507,10
4620,1507,7
4621,2590,12
4622,1405,20
4623,2222,20
4624,2591,22
4625,2591,7
4626,2591,17
4627,1614,14
4628,2592,7
4629,2592,8
4630,2592,9
4631,724,20
4632,724,14
4633,2593,15
4634,2087,12
4635,1924,17
4636,2594,9
4637,2595,12
4638,2595,8
4639,2595,9
4640,2596,10
4641,2596,7
4642,2596,9
4643,801,20
4644,801,14
4645,2597,14
4646,2597,10
4647,2597,3
4648,2598,6
4649,2598,14
4650,2598,4
4651,2599,6
4652,2599,14
4653,2599,4
4654,2600,6
4655,2600,14
4656,2600,4
4657,2601,4
4658,2601,7
4659,2601,17
4660,2602,9
4661,2603,10
4662,2603,8
4663,2604,22
4664,2604,7
4665,2604,17
4666,2605,12
4667,2606,22
4668,2606,8
4669,2607,22
4670,2608,22
4671,2608,10
4672,2121,7
4673,2607,7
4674,2609,7
4675,2609,9
4676,2610,15
4677,362,20
4678,362,14
4679,2611,22
4680,2612,6
4681,2612,14
4682,2612,4
4683,2613,10
4684,2613,7
4685,2613,9
4686,2612,20
4687,2612,17
4688,2614,20
4689,2614,6
4690,2614,14
4691,2614,4
4692,2615,20
4693,2615,6
4694,2615,14
4695,2615,4
4696,2616,20
4697,2616,6
4698,2616,14
4699,2616,4
4700,2617,20
4701,2617,6
4702,2617,14
4703,2617,4
4704,2618,20
4705,2618,6
4706,2618,14
4707,2618,4
4708,2619,6
4709,2619,14
4710,2619,4
4711,2619,20
4712,2619,17
4713,2620,6
4714,2620,14
4715,2620,4
4716,2620,20
4717,2620,17
4718,2621,6
4719,2621,14
4720,2621,4
4721,2621,20
4722,2621,17
4723,2622,6
4724,2622,14
4725,2622,4
4726,2622,20
4727,2622,17
4728,2623,6
4729,2623,14
4730,2623,4
4731,2623,20
4732,2623,17
4733,2624,6
4734,2624,14
4735,2624,4
4736,2624,20
4737,2624,17
4738,2625,6
4739,2625,14
4740,2625,4
4741,2625,20
4742,2625,17
4743,2626,6
4744,2626,14
4745,2626,4
4746,2626,20
4747,2626,17
4748,2627,6
4749,2627,14
4750,2627,4
4751,2627,20
4752,2627,17
4753,2628,6
4754,2628,14
4755,2628,4
4757,2628,17
4758,2629,20
4759,2629,6
4760,2629,14
4761,2629,4
4762,2630,6
4763,2630,14
4764,2630,4
4765,2630,20
4766,2630,17
4767,2631,6
4768,2631,14
4769,2631,4
4770,2631,20
4771,2631,17
4772,2632,6
4773,2632,14
4774,2632,4
4775,2632,20
4776,2632,17
4777,2633,6
4778,2633,14
4779,2633,4
4780,2633,20
4781,2633,17
4782,2634,6
4783,2634,14
4784,2634,4
4785,2634,20
4786,2634,17
4787,2635,6
4788,2635,14
4789,2635,4
4790,2635,20
4791,2635,17
4792,2636,6
4793,2636,14
4794,2636,4
4795,2636,20
4796,2636,17
4797,2637,6
4798,2637,14
4799,2637,4
4800,2637,20
4801,2637,17
4802,2638,6
4803,2638,14
4804,2638,4
4805,2638,20
4806,2638,17
4807,2639,6
4808,2639,14
4809,2639,4
4810,2639,20
4811,2639,17
4812,2640,6
4813,2640,14
4814,2640,4
4815,2640,20
4816,2640,17
4817,2641,6
4818,2641,14
4819,2641,4
4820,2641,20
4821,2641,17
4822,2642,10
4823,2643,20
4824,2643,6
4825,2643,14
4826,2643,4
4827,2644,20
4828,2644,6
4829,2644,14
4830,2644,4
4831,2645,6
4832,2645,14
4833,2645,4
4834,2645,20
4835,2645,17
4836,2646,6
4837,2646,14
4838,2646,4
4839,2646,20
4840,2646,17
4841,2647,6
4842,2647,14
4843,2647,4
4844,2647,20
4845,2647,17
4846,2648,6
4847,2648,14
4848,2648,4
4849,2648,20
4850,2648,17
4851,2649,6
4852,2649,14
4853,2649,4
4854,2649,20
4855,2649,17
4856,2650,6
4857,2650,14
4858,2650,4
4859,2650,20
4860,2650,17
4861,2651,6
4862,2651,14
4863,2651,4
4864,2651,20
4865,2651,17
4866,2652,6
4867,2652,14
4868,2652,4
4869,2652,20
4870,2652,17
4871,2653,6
4872,2653,14
4873,2653,4
4874,2653,20
4875,2653,17
4876,2654,6
4877,2654,14
4878,2654,4
4879,2654,20
4880,2654,17
4881,2655,6
4882,2655,4
4883,2655,20
4884,2655,14
4885,2656,6
4886,2656,14
4887,2656,4
4888,2656,20
4889,2656,17
4890,2657,6
4891,2657,14
4892,2657,4
4893,2657,20
4894,2657,17
4895,2658,6
4896,2658,14
4897,2658,4
4898,2658,20
4899,2658,17
4900,2659,6
4901,2659,14
4902,2659,4
4903,2659,20
4904,2659,17
4905,2660,6
4906,2660,14
4907,2660,4
4908,2660,20
4909,2660,17
4910,2661,6
4911,2661,4
4913,2661,14
4914,2662,6
4915,2662,14
4916,2662,4
4917,2662,20
4918,2662,17
4919,2663,6
4920,2663,14
4921,2663,4
4922,2663,20
4923,2663,17
4924,2664,6
4925,2664,14
4926,2664,4
4927,2664,20
4928,2664,17
4929,2665,6
4930,2665,14
4931,2665,4
4933,2665,17
4934,2666,9
4935,2667,6
4936,2667,4
4937,2667,20
4938,2667,14
4939,2668,14
4940,1781,12
4941,2669,20
4942,2669,6
4943,2669,14
4944,2669,4
4945,2670,20
4946,2670,6
4947,2670,14
4948,2670,4
4949,2671,22
4950,2361,7
4951,2361,17
4952,2672,9
4953,2673,9
4954,2674,8
4955,2675,8
4956,2676,7
4957,2676,9
4958,2677,9
4959,2678,6
4960,2678,14
4961,2678,4
4962,2679,10
4963,2679,7
4964,2680,12
4965,2681,12
4966,2682,7
4967,2682,9
4968,2683,7
4969,2683,9
4970,2684,7
4971,2684,9
4972,2685,12
4973,2686,10
4974,2686,7
4975,2686,9
4976,2687,22
4977,2687,7
4978,2687,17
4979,2688,22
4980,2689,10
4981,2690,22
4982,2691,4
4984,2692,6
4985,2692,14
4986,2692,4
4988,2693,7
4989,2694,7
4990,2694,9
4991,1243,10
4992,1243,9
4993,2695,10
4994,2696,4
4995,2696,15
4996,2697,22
4997,2697,10
4998,2697,3
4999,652,10
5000,2698,4
5001,2698,15
5002,2699,7
5003,2700,6
5004,2700,4
5006,2700,14
5007,2701,6
5008,2701,4
5009,2701,20
5010,2701,14
5011,2702,14
5012,2702,10
5013,2703,4
5014,2704,22
5015,2705,7
5016,2705,17
5017,2706,15
5018,2707,22
5019,2708,9
5021,2710,10
5022,2710,8
5023,2711,22
5024,2712,15
5025,2713,12
5026,2713,7
5027,2714,9
5028,2715,22
5029,2716,7
5030,2716,9
5031,2717,20
5032,2717,6
5033,2717,14
5034,2717,4
5035,2718,15
5036,2719,7
5037,2720,15
5038,2721,15
5039,2722,15
5040,2723,15
5041,719,20
5042,719,14
5043,2724,22
5044,2725,4
5045,2726,10
5046,722,20
5047,722,14
5048,2727,22
5049,2727,4
5050,2675,22
5051,2675,10
5052,2675,9
5053,2728,22
5054,2729,22
5055,2730,9
5056,2731,12
5057,2732,22
5058,2733,12
5059,2734,14
5060,2735,14
5061,2735,7
5062,2736,7
5063,2736,9
5064,885,20
5065,885,14
5066,2737,10
5067,2737,7
5068,2738,20
5069,2738,6
5070,2738,14
5071,2738,10
5072,381,20
5073,381,14
5074,2739,7
5075,2739,9
5076,2740,22
5077,2740,10
5078,2740,3
5079,2741,10
5080,2742,15
5081,2743,15
5082,2744,6
5083,2744,14
5084,2744,4
5086,2745,4
5087,2745,17
5088,2745,9
5089,2746,6
5091,806,14
5092,2747,6
5093,2747,14
5094,2747,4
5096,2552,10
5097,2749,10
5098,2750,22
5099,2751,12
5100,2751,10
5101,2752,6
5102,2752,4
5103,2752,20
5104,2752,14
5105,2753,22
5106,2754,22
5107,2755,22
5108,2756,22
5109,2757,22
5110,2758,22
5111,2758,7
5112,2759,10
5113,2759,9
5114,2760,10
5115,2761,12
5116,2762,7
5117,2763,10
5118,2764,9
5119,2765,10
5120,2765,7
5121,2766,12
5122,2766,10
5123,2766,3
5124,2767,22
5125,2768,6
5126,2768,14
5127,2768,4
5129,2769,6
5130,2769,14
5131,2769,4
5132,2769,20
5133,2769,17
5134,2770,12
5135,2771,10
5136,1725,10
5137,2772,14
5138,2773,7
5139,2773,17
5140,2774,6
5141,2774,14
5142,2774,4
5145,2775,6
5146,2775,14
5147,2775,4
5148,2776,7
5149,2776,9
5150,2777,22
5151,2777,10
5152,2777,4
5153,2778,10
5154,2778,4
5155,2778,7
5156,2779,22
5157,2779,10
5158,2779,4
5159,2780,7
5160,2780,9
5161,2781,10
5162,2781,17
5163,2782,7
5164,2782,9
5165,2783,6
5166,2783,14
5167,2783,4
5168,2783,28
5169,2784,6
5170,2784,14
5171,2784,4
5172,2784,28
5173,2785,6
5174,2785,14
5175,2785,4
5176,2785,28
5177,2786,4
5178,2787,7
5179,2787,9
5180,2788,7
5181,2789,22
5182,2790,22
5183,2790,8
5184,2791,8
5185,2741,9
5186,382,15
5187,2792,7
5188,2792,8
5189,2793,7
5190,2794,22
5191,2795,7
5192,2796,15
5193,2797,9
5194,2798,7
5195,2798,9
5196,2799,7
5197,2799,9
5198,2800,7
5199,2800,9
5200,2801,7
5201,2802,7
5202,2803,7
5203,2803,9
5204,2804,22
5205,2804,7
5206,2805,6
5207,2805,4
5208,2806,6
5209,2806,14
5210,2806,4
5212,2806,17
5213,2806,28
5214,2807,22
5215,2807,8
5216,2808,6
5217,2808,14
5218,2808,4
5219,2808,17
5220,2808,28
5221,2809,6
5222,2809,14
5223,2809,4
5224,2809,17
5225,2809,28
5226,2810,6
5227,2810,14
5228,2810,4
5229,2810,17
5230,2810,28
5232,2812,8
5233,2813,22
5234,2814,14
5235,2814,8
5236,2815,6
5237,2815,14
5238,2815,4
5239,2815,28
5240,2816,6
5241,2816,8
5242,2817,7
5243,2817,9
5244,2818,12
5245,2819,12
5246,2820,12
5247,2821,7
5248,2821,9
5249,2822,22
5250,2822,7
5251,2823,6
5252,2823,28
5253,2823,14
5254,2824,6
5255,2824,28
5256,2824,14
5257,2825,6
5258,2825,14
5259,2825,4
5260,2825,28
5261,2826,6
5262,2826,14
5263,2826,4
5264,2826,28
5265,2827,6
5266,2827,14
5267,2827,4
5268,2827,28
5269,2828,4
5270,2829,22
5271,2830,22
5272,2831,6
5273,2831,14
5274,2831,4
5275,2831,17
5276,2831,28
5277,2832,6
5278,2832,14
5279,2832,4
5280,2832,17
5281,2832,28
5282,2833,15
5283,1334,28
5284,2834,17
5285,2834,3
5286,2835,22
5287,2835,12
5288,2835,8
5289,2836,7
5290,2837,7
5291,2748,7
5292,2748,9
5293,2838,22
5294,2838,10
5295,2838,9
5296,2839,7
5297,2839,9
5298,2840,6
5299,2840,14
5300,2840,4
5301,2840,17
5302,2840,28
5303,2841,4
5304,2841,7
5305,304,28
5306,2842,22
5307,2842,12
5308,2843,22
5309,2843,12
5310,2822,17
5311,2844,12
5312,2844,7
5313,2844,8
5314,2845,22
5315,2845,4
5316,2846,7
5317,2846,9
5318,2847,12
5319,2847,17
5320,2847,9
5321,2848,14
5322,2848,7
5323,2848,17
5324,2849,10
5325,2849,7
5326,2850,10
5327,2851,9
5328,2674,22
5329,2852,7
5330,2852,9
5331,2853,6
5332,2853,28
5333,2853,14
5334,2853,4
5335,2853,15
5336,2853,8
5337,581,10
5338,2854,3
5339,2855,6
5340,2856,22
5341,2856,3
5342,2857,22
5343,2857,7
5344,2857,3
5345,2858,22
5346,2858,7
5347,2858,3
5348,2859,10
5349,2860,6
5350,2860,14
5351,2860,4
5352,2860,17
5353,2860,28
5354,2861,22
5355,2861,7
5356,2862,6
5357,2862,14
5358,2862,4
5359,2863,6
5360,2863,14
5361,2863,4
5362,2863,28
5363,2864,12
5364,2865,12
5365,2866,22
5366,2866,7
5367,2867,22
5368,2867,3
5369,2868,6
5370,2868,28
5371,2868,14
5372,2868,4
5373,2869,12
5374,2870,6
5375,2870,14
5376,2870,4
5377,2870,28
5378,2871,6
5379,2871,14
5380,2871,4
5381,2871,28
5382,2872,6
5383,2872,14
5384,2872,4
5385,2872,28
5386,2873,6
5387,2873,14
5388,2873,4
5389,2873,28
5390,2874,10
5391,2875,7
5392,2875,9
5393,2876,10
5394,2876,7
5395,2877,7
5396,2877,9
5397,2878,7
5398,2878,9
5399,2879,7
5400,2879,9
5401,2880,7
5402,2880,9
5403,2881,7
5404,2881,9
5405,2882,8
5406,2883,10
5407,2883,7
5408,2884,22
5409,2884,7
5410,2885,22
5411,2886,12
5412,2887,12
5413,716,28
5414,716,14
5415,2888,10
5416,2888,7
5417,2889,7
5418,2889,9
5419,2890,6
5420,2890,14
5421,2890,4
5422,2890,17
5423,2890,28
5424,1156,28
5425,1156,14
5426,2891,12
5427,2892,22
5428,2893,22
5429,2894,22
5430,2895,22
5431,2896,12
5432,883,28
5433,883,14
5434,2897,10
5435,2898,7
5436,2898,17
5437,2899,6
5438,2899,14
5439,2899,10
5440,370,6
5441,370,28
5442,370,14
5443,2900,12
5444,2901,10
5445,2901,7
5446,2902,7
5447,2902,9
5448,2903,14
5449,1876,28
5450,2904,10
5451,2905,10
5452,2906,9
5453,2907,14
5454,2908,10
5455,2909,10
5456,2909,7
5457,2909,9
5458,2910,12
5459,2910,10
5460,2910,3
5461,2911,22
5462,2912,12
5463,2913,3
5464,2914,6
5465,2914,14
5466,2914,4
5467,2914,17
5468,2914,28
5469,2915,3
5471,2917,6
5472,2917,14
5473,2917,4
5474,2917,17
5475,2917,28
5476,2918,22
5477,2919,12
5478,2920,22
5479,2920,3
5480,2921,6
5481,2921,14
5482,2921,4
5483,2921,28
5484,2922,7
5485,2922,17
5486,2922,9
5487,2923,6
5488,2923,14
5489,2923,4
5490,2923,28
5491,2924,7
5492,2924,9
5493,2925,15
5494,2926,12
5495,2927,7
5496,2927,9
5497,2928,8
5498,2929,7
5499,2929,9
5501,2931,22
5502,2932,7
5503,2933,7
5504,2934,12
5505,2935,6
5506,2935,14
5507,2935,10
5508,2936,7
5509,2937,10
5510,2938,10
5511,2442,10
5512,2939,7
5513,1785,9
5514,2940,7
5515,2940,9
5516,2941,7
5517,2941,9
5518,621,12
5519,2942,22
5520,2943,7
5521,2944,22
5522,2944,10
5523,2944,7
5524,2945,10
5525,2946,6
5526,2946,28
5527,2946,14
5528,2946,4
5529,2947,6
5530,2947,28
5531,2947,14
5532,2947,4
5533,2948,6
5534,2948,28
5535,2948,14
5536,2948,4
5537,2949,7
5538,2949,17
5539,2950,12
5540,2951,27
5541,2951,7
5542,2951,9
5543,2952,10
5544,2953,10
5545,2954,10
5546,2955,22
5547,2955,10
5548,2955,3
5549,2956,6
5550,2956,28
5551,2956,14
5552,2957,15
5553,2958,19
5554,2958,7
5555,2958,17
5556,2959,22
5557,2960,12
5558,2961,12
5559,2962,6
5560,2962,14
5561,2962,4
5562,2962,28
5563,2963,10
5564,720,14
5565,2964,10
5566,2964,3
5567,2965,7
5568,2965,9
5569,2966,6
5570,2966,14
5571,2966,4
5572,2966,28
5573,2967,7
5574,2967,9
5575,254,14
5576,2968,10
5577,2969,12
5578,2970,7
5579,2970,9
5580,2971,22
5581,2972,7
5582,2973,10
5583,2973,8
5584,2974,7
5585,2974,10
5586,2975,7
5587,2975,10
5588,2976,7
5589,2976,10
5590,2977,7
5591,2978,12
5592,1136,28
5593,1136,14
5594,2979,10
5595,2979,8
5596,2912,9
5597,2980,7
5598,2980,9
5599,2981,8
5600,2982,10
5601,2983,9
5602,2912,10
5603,2984,22
5604,2984,7
5605,2984,17
5606,2985,7
5607,2985,9
5608,2986,7
5609,2986,9
5610,2987,10
5611,2987,7
5612,2988,6
5613,2988,14
5614,2988,4
5615,2988,28
5616,2989,6
5617,2989,14
5618,2989,4
5619,2989,28
5620,2990,6
5621,2990,14
5622,2990,4
5623,2990,28
5624,2991,12
5625,2992,6
5626,2992,14
5627,2992,4
5628,2993,4
5629,2994,6
5630,2994,14
5631,2994,4
5632,466,28
5633,466,14
5634,2995,12
5635,2996,22
5636,2997,7
5637,2997,9
5638,2998,10
5639,2998,4
5640,2999,7
5641,2999,9
5642,3000,6
5643,3000,14
5644,3000,4
5645,3001,6
5646,3001,14
5647,3001,4
5648,3002,6
5649,3002,14
5650,3002,4
5651,3003,22
5652,3004,7
5653,3004,9
5654,3005,6
5655,3005,4
5657,3005,14
5658,2992,28
5659,3006,6
5660,3006,4
5662,3006,14
5663,3007,4
5664,3007,7
5665,3008,22
5666,3008,10
5667,3008,9
5668,3009,22
5669,3009,7
5670,3010,15
5671,3011,22
5672,3012,22
5673,3013,4
5674,87,14
5675,3014,10
5676,3014,9
5677,3015,7
5678,3016,10
5679,3017,10
5680,3018,10
5681,3019,7
5682,3019,9
5683,3020,9
5684,3021,9
5685,3022,9
5686,3023,9
5687,3024,9
5688,3025,9
5689,3026,9
5690,3027,9
5691,3028,9
5692,3029,9
5693,3030,9
5694,3031,9
5695,3032,9
5696,3033,7
5697,3034,9
5698,3035,7
5699,3036,7
5700,3037,9
5701,3038,9
5702,3039,9
5703,3040,9
5704,3041,9
5705,3042,9
5706,3043,9
5707,3044,10
5708,3045,7
5709,3045,9
5710,3046,10
5711,3046,7
5712,3047,10
5713,3047,7
5714,3048,9
5715,3049,9
5716,3050,9
5717,3051,9
5718,3052,7
5719,3052,9
5720,3053,7
5721,1210,28
5722,1210,14
5723,3054,19
5724,3054,9
5725,3054,7
5726,3055,22
5727,3056,9
5728,3057,9
5729,3058,15
5730,3059,22
5731,3060,9
5732,3061,9
5733,3062,9
5734,2905,7
5735,3063,7
5736,3063,9
5737,2930,7
5738,2930,9
5739,3064,7
5740,3064,9
5741,3065,7
5742,3065,9
5743,3066,7
5744,3066,9
5745,3067,4
5746,3068,7
5747,3068,9
5748,3069,10
5749,3070,7
5750,3070,9
5751,1243,7
5752,3071,4
5754,3071,6
5755,3071,14
5756,3072,6
5757,3072,14
5758,3072,4
5759,3072,28
5760,3073,6
5761,3073,14
5762,3073,4
5763,3073,28
5764,3074,6
5765,3074,14
5766,3074,4
5767,3074,28
5768,3075,6
5769,3075,14
5770,3075,4
5771,3075,28
5772,3076,7
5773,3077,6
5774,3077,14
5775,3077,4
5776,3077,28
5777,3078,4
5778,3079,12
5779,3080,4
5780,3081,7
5781,3081,8
5782,3081,9
5783,3082,10
5784,3082,4
5785,3082,7
5786,3083,4
5787,3084,15
5788,3085,15
5789,3086,15
5790,3087,15
5791,3088,10
5792,3089,6
5793,3089,14
5794,3089,4
5795,3089,28
5796,3090,9
5797,3091,9
5798,3092,9
5799,3093,9
5800,3094,7
5801,3095,7
5802,3096,7
5803,3097,7
5804,3098,7
5805,3099,7
5806,3100,7
5807,3101,7
5808,3102,7
5809,3103,9
5810,3104,9
5811,3105,6
5812,3105,14
5813,3105,4
5814,3105,28
5815,3106,6
5816,3106,14
5817,3106,4
5818,3106,28
5819,2996,7
5820,2996,17
5821,3107,10
5822,3108,10
5823,2714,7
5824,3109,7
5825,3110,7
5826,3110,9
5827,3111,7
5828,3111,9
5829,3112,7
5830,3112,9
5831,3113,7
5832,3113,9
5833,3114,7
5834,3114,9
5835,3115,8
5836,3116,7
5837,3117,7
5838,3118,4
5839,3119,10
5840,3119,8
5841,3120,22
5842,2961,14
5843,3121,7
5844,3121,9
5845,3122,7
5846,3123,7
5847,3123,8
5848,3123,9
5849,3124,7
5850,3124,9
5851,3125,15
5852,3126,10
5853,3127,6
5854,3127,14
5855,3127,4
5856,3127,28
5857,3128,6
5858,3128,14
5859,3128,4
5860,3129,6
5861,3129,14
5862,3129,4
5863,3130,6
5864,3130,14
5865,3130,4
5866,3131,6
5867,3131,14
5868,3131,4
5869,3132,6
5870,3132,14
5871,3132,4
5872,3133,6
5873,3133,14
5874,3133,4
5875,3134,10
5876,3135,7
5877,3136,9
5878,3137,9
5879,3138,9
5880,3139,9
5881,3140,9
5882,3141,10
5883,3142,9
5884,3143,7
5885,3144,22
5886,3144,8
5887,3145,22
5888,3145,12
5889,3146,22
5890,3146,9
5891,3147,7
5892,3148,22
5893,3148,7
5894,3148,17
5895,3149,10
5896,3149,8
5897,3150,22
5898,3150,7
5899,2969,17
5900,3151,10
5901,2122,17
5902,3152,6
5903,3152,14
5904,3152,4
5905,3152,28
5906,3153,6
5907,3153,14
5908,3153,4
5909,3153,28
5910,3154,15
5911,375,6
5912,375,28
5913,375,14
5914,3155,6
5915,3155,14
5916,3155,4
5917,3155,28
5918,3156,15
5919,3157,6
5920,3157,14
5921,3157,4
5922,3157,28
5923,3158,7
5924,3159,7
5925,3159,9
5926,3160,9
5927,1706,28
5928,1706,14
5929,3161,7
5930,3078,6
5931,3078,28
5932,3078,14
5933,3162,12
5934,3162,10
5935,3162,8
5936,3163,10
5937,3164,6
5938,3164,28
5939,3164,14
5940,3165,15
5941,3166,10
5942,3167,9
5943,3168,9
5944,3169,12
5945,3170,9
5946,3171,9
5947,3172,9
5948,3173,9
5949,3174,10
5950,2777,17
5951,2734,17
5952,3175,10
5953,3176,10
5954,3177,10
5955,3178,7
5956,3178,9
5957,3147,17
5958,721,28
5959,721,14
5960,3179,22
5961,3180,22
5962,3181,10
5963,3181,8
5964,3182,9
5965,3183,9
5966,3184,9
5967,3185,9
5968,3186,9
5969,3187,9
5970,3188,9
5971,3189,9
5972,3190,12
5973,3191,10
5974,3192,17
5975,3063,17
5976,1868,17
5977,3193,6
5978,3193,14
5979,3193,4
5980,3193,28
5981,3194,7
5982,3195,6
5983,3195,14
5984,3195,4
5985,3195,28
5986,3196,22
5987,3196,7
5988,3197,22
5989,3197,7
5990,3198,22
5991,3198,7
5992,3199,22
5993,3199,7
5994,3200,22
5995,3200,7
5996,3201,22
5997,3201,7
5998,3202,22
5999,3202,7
6000,3203,6
6001,3203,14
6002,3203,4
6003,3203,28
6004,3204,6
6005,3204,14
6006,3204,4
6007,3204,28
6008,2886,7
6009,3205,10
6010,3205,3
6011,3206,14
6012,3206,17
6013,1782,17
6014,3207,6
6015,3208,22
6016,1267,6
6017,1267,28
6018,1267,14
6019,3209,12
6020,3210,7
6021,3210,9
6023,3211,7
6024,3211,9
6025,3212,10
6026,3212,7
6027,3213,7
6028,3214,9
6029,1550,22
6030,3215,6
6032,3215,14
6034,3216,6
6036,3216,14
6038,3217,6
6040,3217,14
6042,3218,10
6043,3218,9
6044,3219,15
6045,3215,28
6046,3217,28
6047,3216,28
6048,3220,7
6049,3220,9
6050,3221,10
6051,3221,7
6052,3222,6
6053,3222,14
6054,3223,6
6055,3223,14
6056,3224,6
6057,3224,14
6058,3225,6
6059,3225,14
6060,3226,9
6061,3227,15
6062,3228,6
6063,3228,14
6064,3228,4
6065,3229,6
6066,3229,14
6067,3229,4
6068,3230,6
6069,3230,14
6070,3230,4
6071,3231,6
6072,3231,14
6073,3231,4
6074,3232,6
6075,3232,14
6076,3232,4
6077,3233,6
6078,3233,14
6079,3233,4
6080,3234,22
6081,3234,7
6082,3234,17
6083,3235,10
6084,3236,9
6085,3237,7
6086,3238,7
6087,3238,17
6088,3239,6
6089,3239,14
6090,3239,4
6091,3240,6
6092,3240,28
6093,3240,14
6094,3240,4
6095,3241,9
6096,294,14
6097,3242,7
6098,3242,9
6099,3243,8
6100,3244,6
6101,3244,14
6102,3244,28
6103,3245,10
6104,3246,12
6105,3247,6
6106,3247,14
6107,3248,6
6108,3248,14
6109,3249,10
6110,3249,7
6111,3125,10
6112,3250,22
6113,3251,12
6114,3252,10
6115,3253,9
6116,3254,10
6117,3254,8
6118,3255,10
6119,3255,8
6120,3256,22
6121,3257,7
6122,3257,9
6123,3258,19
6124,3258,6
6125,3258,14
6126,3258,22
6127,3258,12
6128,3258,10
6129,3258,15
6130,3258,7
6131,3258,9
6132,3259,19
6133,3260,19
6134,3261,19
6135,3262,19
6136,3263,12
6137,3264,19
6138,3265,19
6139,3266,19
6140,3267,22
6141,3267,3
6142,3268,12
6143,3269,10
6144,3269,9
6145,3270,22
6146,3270,7
6147,3270,17
6148,3271,10
6149,2947,17
6150,3272,22
6151,3272,10
6152,3273,22
6153,3273,7
6154,3273,17
6155,3274,6
6156,3274,14
6157,3275,12
6158,3275,10
6159,3275,8
6160,3275,9
6161,3276,6
6162,3276,28
6163,3276,14
6164,2724,14
6165,3277,7
6166,3277,9
6167,3159,10
6168,3278,22
6169,3279,10
6170,3279,8
6171,3280,15
6172,3281,6
6173,3281,28
6174,3281,14
6175,3268,10
6176,3282,12
6177,3280,10
6178,3283,22
6179,3283,12
6180,3283,10
6181,3283,7
6182,3283,17
6183,3268,22
6184,3268,19
6185,3268,6
6186,3268,27
6187,3268,28
6188,3268,14
6189,3268,15
6190,3268,7
6191,3268,17
6192,3268,9
6193,3284,19
6194,3285,19
6195,1846,17
6196,3286,6
6197,3286,28
6198,3286,14
6199,1352,6
6200,600,17
6201,3003,12
